,filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
0,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C3/S21_P47_31_output.wav,4.99,16000,1,1.5131179,1.682981,3.5520015,1.5789391391295888,1.8220470411251835,3.6584473070005536,2.339398
1,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C3/S21_P47_32_output.wav,4.99,16000,1,1.9975957,2.542409,2.872714,2.0042717869223754,2.5663303533831674,3.140001522495982,2.9485042
2,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C3/S21_P47_30_output.wav,4.58,16000,1,1.0250404,1.0500051,1.6109911,1.1183278354421051,1.1945507208318202,1.8545699395482445,2.4066226
3,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C3/S21_P47_3_output.wav,4.99,16000,1,2.416621,2.7414014,3.5965817,2.3465259087323056,2.72097603107871,3.688222846858805,3.4856586
4,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C3/S21_P47_14_output.wav,4.9,16000,1,2.5391378,2.7731586,4.005405,2.44210671187994,2.745040513061966,3.936873266413482,3.0775573
5,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C3/S21_P47_7_output.wav,4.99,16000,1,3.2481995,3.4629633,4.328194,2.955380154552254,3.2259551955788828,4.1021024307100635,3.5196934
6,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C3/S21_P47_5_output.wav,4.99,16000,1,2.6955895,3.0001009,3.8470793,2.5612084192608338,2.912079779642618,3.8458000116892137,3.2241945
7,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C3/S21_P47_4_output.wav,4.72,16000,1,2.7790895,3.1988993,3.7133684,2.623418556950146,3.0512967724417006,3.763744402590677,3.3713088
8,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C3/S21_P47_0_output.wav,4.99,16000,1,2.2630901,2.6906946,3.1957848,2.223882071052426,2.6822009324008014,3.401728480346571,3.4088054
9,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C3/S21_P47_21_output.wav,4.99,16000,1,1.7387058,2.0123885,3.3420894,1.780938862065962,2.12198210722224,3.511211226611994,2.59304
10,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C3/S21_P47_28_output.wav,4.99,16000,1,1.8422647,2.172625,3.2515683,1.8713629799011615,2.2612937771118355,3.444137301289031,2.9989805
11,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C3/S21_P47_24_output.wav,4.99,16000,1,1.8905095,2.0707123,3.8535938,1.9129931874616732,2.173188718700122,3.8496775765328417,2.6273906
12,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C3/S21_P47_29_output.wav,4.93,16000,1,2.559333,2.7244027,4.099229,2.457666900493991,2.708025336801994,3.987728366599196,3.4173467
13,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C3/S21_P47_12_output.wav,4.84,16000,1,1.9525975,2.324853,2.4738796,1.9661050855844744,2.38964833574762,2.7789864754790856,3.4048452
14,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C3/S21_P47_17_output.wav,4.83,16000,1,3.2068403,3.5391402,4.0598974,2.927309740101581,3.274163996325245,3.966691864560132,3.4110718
15,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C3/S21_P47_9_output.wav,4.63,16000,1,2.508102,2.7825935,3.5861812,2.4180863481003008,2.7521573586965644,3.6813230413063174,2.79047
