,filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
0,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C4/S21_P47_4_output.wav,4.72,16000,1,2.4081478,3.1019206,2.816711,2.339840526409159,2.9842125407922264,3.0918369060725674,2.913886
1,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C4/S21_P47_19_output.wav,4.99,16000,1,2.0454128,2.21773,3.728705,2.044529169850632,2.299730852514096,3.7733951441648923,3.1051314
2,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C4/S21_P47_30_output.wav,4.58,16000,1,0.9916377,1.0138869,1.0470184,1.0856262585725762,1.1567159194602745,1.1444279072661367,2.3475103
3,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C4/S21_P47_31_output.wav,4.99,16000,1,1.5303036,1.6488248,3.4679458,1.5945701783253654,1.7899040546024063,3.600882077386695,2.1900303
4,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C4/S21_P47_12_output.wav,4.84,16000,1,2.1207373,2.596754,2.968699,2.1073175312673786,2.609224406798863,3.220631059860899,2.970714
5,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C4/S21_P47_21_output.wav,4.99,16000,1,1.0245634,1.0638155,1.0770673,1.1178619527207567,1.2089596063134962,1.1843772233834768,2.2721035
6,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C4/S21_P47_24_output.wav,4.99,16000,1,1.14741,1.356785,2.0859728,1.2368392331278062,1.5070781235888766,2.3876798818490714,2.3219516
7,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C4/S21_P47_29_output.wav,4.93,16000,1,2.2474787,2.5280254,3.5443943,2.211232663304784,2.5548945492806405,3.6533141009705323,3.3744667
8,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C4/S21_P47_15_output.wav,4.99,16000,1,1.5893984,1.8450469,3.049277,1.6480141332637241,1.9718900950184797,3.2864452262298767,2.910398
9,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C4/S21_P47_32_output.wav,4.99,16000,1,1.0611511,1.0980502,1.1424105,1.1535108025499847,1.244539851360485,1.2704290041889938,2.640632
10,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C4/S21_P47_9_output.wav,4.63,16000,1,1.7822723,2.419212,2.3239686,1.8191565739493338,2.4672556493894673,2.632459362408199,2.5317822
11,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C4/S21_P47_18_output.wav,4.78,16000,1,0.93174076,0.9985107,1.3965662,1.02660839315788,1.1405424080782407,1.5944395517795231,2.1631274
12,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C4/S21_P47_28_output.wav,4.99,16000,1,1.0433942,1.129817,1.4051266,1.1362321434732217,1.2773790483853265,1.6050566919881437,2.0885599
13,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C4/S21_P47_25_output.wav,4.57,16000,1,1.7027957,1.8805457,3.2769654,1.7492445810366721,2.004122743856691,3.463173680005432,2.7004578
