,filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
0,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C0/S21_P47_11_output.wav,4.99,16000,1,1.0680015,1.1184742,1.0928785,1.160165245298787,1.265672813973305,1.205302417340347,2.421928
1,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C0/S21_P47_31_output.wav,4.99,16000,1,0.75506496,0.4952922,1.3712196,0.8496975063608948,0.5893164525049653,1.5628901359606304,2.1849113
2,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C0/S21_P47_30_output.wav,4.58,16000,1,1.0077965,1.0018979,1.0509869,1.1014647663687347,1.1441086677276313,1.1497175427079456,2.4388745
3,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C0/S21_P47_14_output.wav,4.9,16000,1,1.008909,1.0861584,1.0617211,1.1025538754295494,1.2322029518297,1.1640045193136312,2.2490447
4,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C0/S21_P47_12_output.wav,4.84,16000,1,1.0293351,1.057763,1.0552993,1.122521489246894,1.2026487634373697,1.155460890086224,2.9966838
5,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C0/S21_P47_19_output.wav,4.99,16000,1,1.5240358,2.1279306,1.613064,1.5888740179461975,2.2228695380748813,1.857025631094795,2.553747
6,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C0/S21_P47_32_output.wav,4.99,16000,1,1.0050411,1.0396036,1.0365522,1.0987664812948583,1.1836773254796802,1.1304574557568112,2.2750726
7,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C0/S21_P47_28_output.wav,4.99,16000,1,1.014742,1.0098518,1.0303965,1.1082617209277714,1.1524754145853184,1.1222272313731223,2.4631693
8,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C0/S21_P47_24_output.wav,4.99,16000,1,1.0042443,1.0104629,1.0285887,1.097986012141056,1.153117760746059,1.1198082911227367,2.0661464
9,/home/jiahe.wang/workspace/urgent26/local/listening_test/data/C0/S21_P47_1_output.wav,4.99,16000,1,1.5060183,2.0588377,1.4880899,1.5724700898738824,2.162809423977646,1.7069529858943542,2.4523592
