,filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
0,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_106.flac,7.8506875,16000,6,3.8601828,4.0230107,4.4541674,3.3435478649820456,3.5574281158489494,4.158328643320723,3.9359455
1,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_128.flac,9.8986875,16000,1,4.0670977,4.305992,4.410916,3.4634990969822352,3.7051822771163714,4.140029202794753,3.9418938
2,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_129.flac,5.973375,16000,2,3.8041573,4.1023235,4.2550926,3.3100684008330137,3.6001552983150282,4.067043492955449,3.8811073
3,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_13.flac,4.552,16000,1,3.6740677,3.9044287,4.291863,3.230952909218183,3.491796435850186,4.084875571806195,3.544119
4,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_104.flac,6.0586875,16000,3,2.9257705,3.1393206,4.1432014,2.7303142661885755,3.010108287905774,4.010756106974352,3.061245
5,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_130.flac,5.8026875,16000,2,4.0625997,4.267995,4.511367,3.4609479501545675,3.686147145829847,4.183659124855943,4.2526417
6,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_131.flac,6.338,16000,3,2.7763462,3.4351127,3.17154,2.6196165440988737,3.2078102187491644,3.3734935845515026,2.6064188
7,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_133.flac,12.7578125,16000,3,3.18241,3.4921875,3.947499,2.9100281825232073,3.243959315613676,3.9020619431467938,3.064791
8,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_132.flac,3.7151875,16000,5,3.4868214,3.7743087,4.130537,3.11232939322072,3.4165607782591167,4.002428589384735,3.9395728
9,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_135.flac,5.375,16000,1,3.8020682,3.978678,4.4795737,3.3089830575383936,3.5332923575094113,4.170139411505859,3.8612585
10,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_134.flac,3.5598125,16000,5,2.1376374,2.5241632,3.4493606,2.1204328859993318,2.5509938267074785,3.585798324696109,2.254027
11,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_103.flac,3.584,16000,5,3.6229653,3.8421998,4.32966,3.1988347072674483,3.4557501286013754,4.102481376446596,3.420555
12,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_136.flac,3.9540625,16000,6,3.4017544,3.706486,4.0418987,3.057480550683865,3.3765909069313964,3.956589334060798,3.3167274
13,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_137.flac,3.8080625,16000,6,3.9495137,4.1548595,4.487146,3.3960278093696257,3.6279535602927004,4.173245852472008,3.633868
14,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_139.flac,4.693375,16000,1,2.8477168,3.026627,4.038797,2.6738417560235708,2.931039613851734,3.955238309090653,3.445041
15,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_14.flac,5.976,16000,2,3.0616517,3.4237692,3.8110623,2.826910210587258,3.2007707115669444,3.823702339679393,2.5707421
16,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_141.flac,5.2906875,16000,1,3.443467,3.608847,4.4643626,3.0847814642748506,3.3174241825678945,4.163575560073585,3.7080522
17,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_140.flac,5.632,16000,2,4.0768147,4.2418528,4.5962315,3.468927021750022,3.672846827335461,4.218452448504063,3.9532676
18,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_138.flac,3.717,16000,5,2.1496556,2.538711,3.8600857,2.130455258135514,2.562259361014584,3.8529508905886187,2.3094945
19,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_142.flac,6.485375,16000,3,3.6043007,3.7678854,4.4080744,3.187431759405719,3.413008958874466,4.1385103800251795,3.8693094
20,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_143.flac,3.328,16000,4,3.440906,3.6690323,4.212219,3.0826931851965718,3.3537698990221037,4.045126348269315,3.5021849
21,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_144.flac,3.413375,16000,4,4.153648,4.520789,4.305933,3.511846538191664,3.8081778822976133,4.091325634616915,3.8514466
22,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_146.flac,5.632,16000,2,3.2548723,3.4262657,4.2528863,2.9592686389921186,3.202179114354252,4.0631426620187465,3.7290323
23,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_100.flac,4.7786875,16000,1,3.624083,3.8137548,4.3956947,3.1998798672741944,3.4398654665886044,4.133185809220826,3.737025
24,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_147.flac,4.7786875,16000,1,3.6797245,3.9267168,4.4619217,3.234448118458262,3.504349897615326,4.162516584128043,4.148623
25,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_145.flac,4.096,16000,7,3.9479344,4.142468,4.548192,3.394753104627103,3.6211517102330966,4.198384933074112,3.9450896
26,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_148.flac,3.4986875,16000,4,2.6472754,2.819403,4.1783895,2.524576270691595,2.7794126370645076,4.028483859979809,3.0730991
27,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_15.flac,6.3801875,16000,3,3.0137188,3.192413,4.076788,2.7920829432219203,3.04542674996546,3.9756391640736317,3.1572819
28,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_151.flac,5.12,16000,1,3.0209475,3.1024427,4.467627,2.7982861924593325,2.9845779539198434,4.164989351052104,3.4353173
29,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_149.flac,8.704,16000,8,4.085982,4.2537355,4.577831,3.4741071351654194,3.678928310635835,4.210953542347066,4.157725
30,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_152.flac,3.328,16000,4,2.660623,2.8568754,3.9297426,2.534769612173509,2.807591668239787,3.89312980393618,3.1213906
31,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_154.flac,3.328,16000,4,3.2163455,3.3557177,4.2624445,2.9337486334977374,3.1563854001471876,4.070412907726943,3.413192
32,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_150.flac,4.352,16000,8,3.9146783,4.1137834,4.4754558,3.3757696958773495,3.6063965010674717,4.16834799287052,3.6889164
33,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_153.flac,4.181375,16000,7,3.1352248,3.3312204,4.165101,2.8780283793108294,3.14015398249045,4.021580564417932,3.204768
34,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_156.flac,3.072,16000,3,2.866047,3.2286155,3.6423333,2.6868332113423357,3.0714108059196192,3.7157482659024144,3.1351357
35,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_155.flac,3.584,16000,5,2.8454335,3.0137787,4.121217,2.6718665217130506,2.9213973410837206,3.9988898656032426,2.8883166
36,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_159.flac,3.2426875,16000,3,3.7205048,3.8366127,4.592176,3.2595004864529664,3.453067458526031,4.216803570246316,3.4328544
37,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_157.flac,3.584,16000,5,3.6189606,3.8342164,4.2713532,3.1963070932527624,3.451230471956786,4.074429188296832,3.3588624
38,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_109.flac,4.949375,16000,1,3.9144986,4.1454725,4.4185967,3.375692464362762,3.6231332377313663,4.143459359819014,3.8892984
39,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_161.flac,9.8986875,16000,1,3.2093635,3.492974,3.9511957,2.929028851290031,3.245063912641929,3.9064337827499065,3.8379247
40,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_16.flac,3.939625,16000,6,2.710611,2.9632597,3.7350395,2.5721496395372045,2.8850091680811665,3.777282248413229,3.5291154
41,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_163.flac,10.496,16000,1,2.447406,3.0115566,2.9264183,2.370733785412116,2.920282388289791,3.185413302709941,3.3131769
42,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_162.flac,5.717375,16000,2,3.4765515,3.7168064,4.400256,3.1061902422188976,3.382808611077788,4.1352334086323195,3.373385
43,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_160.flac,7.3386875,16000,5,3.8819308,4.090049,4.389655,3.3561925745692682,3.5935336066878856,4.129819944795611,4.1955175
44,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_164.flac,5.205375,16000,1,2.9270558,3.576581,3.2621338,2.731340908815745,3.2975013056582005,3.4520773236455566,3.2193003
45,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_158.flac,4.181375,16000,7,3.402424,3.6530488,4.1365824,3.057822446118057,3.3442623406801038,4.006552723631732,3.0194678
46,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_167.flac,4.864,16000,1,3.5366764,3.6883097,4.554226,3.1447308753126393,3.3657436638410174,4.201469807366476,3.9270585
47,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_17.flac,5.0525625,16000,1,2.794068,3.0570843,3.7958286,2.6344783267498544,2.9526634561820355,3.814904963366822,2.7920468
48,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_166.flac,7.936,16000,6,3.0249202,3.388813,3.7558308,2.800859533678045,3.177936170545832,3.7893663840470104,3.3575847
49,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_165.flac,3.84,16000,6,3.9748876,4.1063275,4.545849,3.410762339516085,3.6023538826439343,4.198026027080888,3.8257875
50,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_170.flac,10.16,16000,1,2.6711984,2.9764004,3.7313294,2.5428581431344837,2.8950397038868516,3.7750404525814245,2.826322
51,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_168.flac,7.3386875,16000,5,3.6928158,3.9103458,4.4256415,3.242402263340037,3.494972595770073,4.146561938409535,3.8447766
52,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_171.flac,10.46,16000,1,3.40473,3.7968395,3.98319,3.0595213274561366,3.4300248638514828,3.9244927800248126,3.873698
53,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_169.flac,15.56,16000,6,4.164595,4.3344135,4.589168,3.51779877102473,3.7191261742451043,4.2151677111627714,3.807172
54,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_173.flac,13.62,16000,4,3.6335895,3.9123583,4.136464,3.205565614550414,3.496081512054639,4.006678134858649,4.162794
55,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_175.flac,6.06,16000,3,3.126549,3.4334924,4.1707654,2.872134218194758,3.206951405627505,4.0248760989506644,3.2651374
56,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_172.flac,8.82,16000,8,4.2148323,4.390947,4.588506,3.5452732695875726,3.7466944837742795,4.215067647158734,4.176414
57,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_174.flac,15.89,16000,6,4.0766635,4.30791,4.4280114,3.4685901230089926,3.7057896732564752,4.147364880035832,4.1376743
58,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_179.flac,5.21,16000,1,1.8115104,2.7980556,1.7297173,1.8446609484148706,2.763788256961533,1.9933949610973245,3.461448
59,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_177.flac,6.81,16000,4,3.3074484,3.7925055,3.874909,2.9949448190606214,3.427468435204723,3.8608572908403618,3.268178
60,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_176.flac,8.91,16000,8,4.0976534,4.3495493,4.3968863,3.4805783881493975,3.7266423786738385,4.132965860926534,3.7365367
61,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_178.flac,8.23,16000,7,2.7467082,3.222887,3.9467275,2.5989770531659167,3.0673470027908576,3.9023496132095565,2.3209264
62,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_180.flac,7.06,16000,5,3.1218283,3.7993748,3.3487124,2.8688463849780916,3.4314714256047574,3.515904942654708,3.6075222
63,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_18.flac,3.782375,16000,6,2.5580704,2.9337695,3.307626,2.456604975413724,2.864062460594257,3.4855677885122858,2.5242589
64,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_11.flac,3.5656875,16000,5,3.1134865,3.5844097,3.5885708,2.8617444977145583,3.301463986724015,3.672158491961592,3.028731
65,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_181.flac,4.0,16000,7,3.3037376,3.5111694,4.2503853,2.9922350188425435,3.2560261093180642,4.064108405387839,3.870374
66,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_183.flac,6.32,16000,3,2.387376,2.7789295,3.2098062,2.3233259044161296,2.74936935081411,3.4103641854181936,3.0753844
67,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_184.flac,6.18,16000,3,3.7121212,3.9747713,4.1708326,3.2537607560926287,3.5305258675173055,4.024259576172613,3.6188862
68,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_182.flac,4.44,16000,8,3.9267094,4.17295,4.4222703,3.382830311926703,3.637480432668324,4.145087833778068,3.4639332
69,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_185.flac,6.21,16000,3,4.1690536,4.338679,4.5386868,3.5203001672072936,3.7212360176131383,4.1949470782926985,3.778654
70,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_187.flac,5.65,16000,2,3.3522925,3.689155,3.9790754,3.0249664905792657,3.3662315674094265,3.921989272218187,3.6769552
71,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_186.flac,6.69,16000,4,3.4110322,3.8442543,3.7037077,3.062426006529175,3.4570397490618268,3.7535575300984823,3.4374514
72,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_190.flac,6.343,16000,3,2.824126,2.9956226,4.088593,2.656439321335364,2.9086481453722057,3.9818656765947034,3.013529
73,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_192.flac,5.6999375,16000,2,2.5660477,2.7495856,3.8947306,2.462812701778971,2.727187190233252,3.873258532864337,3.6786022
74,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_189.flac,7.195,16000,5,3.8156006,4.0307794,4.354041,3.316383862722231,3.5614015192391726,4.112577220711271,3.8715107
75,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_188.flac,4.095,16000,7,3.4278855,3.6740878,4.1914754,3.0745832163531945,3.3571022127098047,4.034878944792267,3.5296683
76,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_19.flac,4.212,16000,7,2.8180604,2.9584365,4.1934166,2.651960376868028,2.8818719156133468,4.036030064128956,2.6542222
77,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_193.flac,3.26,16000,4,3.8028626,3.921761,4.5725064,3.3093616344417094,3.5014391267277505,4.208864957687758,3.3843625
78,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_191.flac,4.449,16000,8,3.872171,4.140616,4.335292,3.3507461592819254,3.6205403775479397,4.105253923208596,3.7040584
79,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_194.flac,6.04,16000,3,4.127402,4.280858,4.623941,3.497325120516893,3.692618375401146,4.229377329955178,3.6756337
80,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_196.flac,5.58,16000,2,3.270547,3.431962,4.2645044,2.9703707453171333,3.2058775104553536,4.07167353658787,3.4817932
81,/home/chenda.li/workspace/urgent26/urgent25_submissions/audios/796/enhanced/fileid_197.flac,5.7770625,16000,2,3.856341,4.1220503,4.3539333,3.3411965553830623,3.610571761437023,4.11395889992332,3.8280978
