,filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
0,/home/wei.wang/downloads/urgent/test_blind/submissions/474/enhanced/fileid_316.flac,9.54,16000,1,3.9546938,4.1431284,4.406571,3.39912679821997,3.6219029843985786,4.1380819460135285,3.8959944
1,/home/wei.wang/downloads/urgent/test_blind/submissions/474/enhanced/fileid_500.flac,5.461375,16000,1,3.6947703,3.9752264,4.2211733,3.243723685985718,3.5313838788634744,4.050361110828256,3.8489892
2,/home/wei.wang/downloads/urgent/test_blind/submissions/474/enhanced/fileid_86.flac,6.01,16000,3,2.6325188,3.2873557,3.0566082,2.512978232300302,3.1109460721359734,3.290842775169913,3.8187764
3,/home/wei.wang/downloads/urgent/test_blind/submissions/474/enhanced/fileid_206.flac,15.94,16000,6,2.0235288,3.0428932,2.1135948,2.024555928785733,2.941378955931558,2.412209038217354,3.4579716
4,/home/wei.wang/downloads/urgent/test_blind/submissions/474/enhanced/fileid_212.flac,16.0,16000,7,1.3287741,1.5144142,1.5626771,1.4047505035996297,1.6509465395881584,1.7794893526388462,3.0964634
5,/home/wei.wang/downloads/urgent/test_blind/submissions/474/enhanced/fileid_794.flac,16.27,16000,7,3.16357,3.5741997,3.753985,2.896259827874379,3.2942080566838,3.786173117847752,3.6737053
6,/home/wei.wang/downloads/urgent/test_blind/submissions/474/enhanced/fileid_518.flac,15.48,16000,6,2.7226713,3.4316304,3.0434885,2.580939452647265,3.2049300768855287,3.2803522786529467,3.7931798
7,/home/wei.wang/downloads/urgent/test_blind/submissions/474/enhanced/fileid_935.flac,6.95,16000,4,3.6039824,3.8728957,4.3198376,3.1872296127960755,3.473814486254706,4.098136192618464,3.7707045
8,/home/wei.wang/downloads/urgent/test_blind/submissions/474/enhanced/fileid_218.flac,9.813375,16000,1,3.8320808,4.116666,4.1726017,3.326958104892595,3.6079508233832938,4.0258831591672575,3.7832322
9,/home/wei.wang/downloads/urgent/test_blind/submissions/474/enhanced/fileid_608.flac,6.4,16000,3,2.42395,3.386012,2.4500787,2.352274375369145,3.176124113986423,2.7561033459798527,2.7634747
10,/home/wei.wang/downloads/urgent/test_blind/submissions/474/enhanced/fileid_858.flac,7.68,16000,6,3.6583328,3.8400927,4.3855433,3.2209277482723486,3.454652123632323,4.128538994564631,3.5109928
11,/home/wei.wang/downloads/urgent/test_blind/submissions/474/enhanced/fileid_474.flac,8.789375,16000,8,3.5942743,3.84567,4.264324,3.180960882993228,3.4580870767765712,4.071014325528149,3.8461416
