,filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
0,/home/wei.wang/downloads/urgent/test_blind/submissions/511/enhanced/fileid_500.flac,5.461375,16000,1,3.2032297,3.451846,3.8668969,2.9248482378256973,3.2188379791165693,3.8575610490591608,3.8935206
1,/home/wei.wang/downloads/urgent/test_blind/submissions/511/enhanced/fileid_316.flac,9.54,16000,1,3.9043581,4.08933,4.4409842,3.3697459329583865,3.5934148424975763,4.153368607390611,3.951644
2,/home/wei.wang/downloads/urgent/test_blind/submissions/511/enhanced/fileid_86.flac,6.01,16000,3,3.4967635,3.736726,4.130077,3.119198586526181,3.394659320352641,4.0038026996999525,3.852129
3,/home/wei.wang/downloads/urgent/test_blind/submissions/511/enhanced/fileid_518.flac,15.48,16000,6,3.945527,4.1195664,4.4650865,3.393496455254818,3.6093411108950773,4.162629057264704,4.033479
4,/home/wei.wang/downloads/urgent/test_blind/submissions/511/enhanced/fileid_212.flac,16.0,16000,7,3.624576,3.9087062,4.040185,3.199939170565362,3.494026281347268,3.955190847945467,3.7763343
5,/home/wei.wang/downloads/urgent/test_blind/submissions/511/enhanced/fileid_206.flac,15.94,16000,6,1.2118665,1.2232852,1.4551281,1.2975148572755406,1.3720132615654699,1.6616715399768756,2.7052085
6,/home/wei.wang/downloads/urgent/test_blind/submissions/511/enhanced/fileid_794.flac,16.27,16000,7,3.7782073,3.972733,4.379962,3.292877123132114,3.528371583150839,4.1244870765525325,4.143979
7,/home/wei.wang/downloads/urgent/test_blind/submissions/511/enhanced/fileid_160.flac,6.229375,16000,3,2.2368543,2.5118277,3.0985634,2.2018532408206526,2.540658372575973,3.3252638686769225,2.8006983
8,/home/wei.wang/downloads/urgent/test_blind/submissions/511/enhanced/fileid_935.flac,6.95,16000,4,3.4887476,3.7126768,4.3820715,3.11403818894998,3.380327697234734,4.126960733694483,3.7315648
9,/home/wei.wang/downloads/urgent/test_blind/submissions/511/enhanced/fileid_608.flac,6.4,16000,3,1.191607,1.3422545,1.3693963,1.2787455720778673,1.4911521991781236,1.5595445874885676,2.6521752
10,/home/wei.wang/downloads/urgent/test_blind/submissions/511/enhanced/fileid_62.flac,9.585,16000,1,3.5530972,3.8255084,4.055596,3.1551704338267665,3.4466748836073466,3.9643664596378807,3.641583
11,/home/wei.wang/downloads/urgent/test_blind/submissions/511/enhanced/fileid_590.flac,15.46,16000,6,3.5986383,3.9445474,3.9543202,3.1828892313814663,3.5136696638531464,3.90437182772758,3.3944902
12,/home/wei.wang/downloads/urgent/test_blind/submissions/511/enhanced/fileid_43.flac,16.44,16000,7,1.0053202,1.0402426,1.0637292,1.0990231824274834,1.1843374749145574,1.1666068743147662,2.588822
13,/home/wei.wang/downloads/urgent/test_blind/submissions/511/enhanced/fileid_425.flac,6.741375,16000,4,3.102649,3.4193614,3.7638364,2.8553604793632807,3.197714904274056,3.794684449033073,3.1717923
14,/home/wei.wang/downloads/urgent/test_blind/submissions/511/enhanced/fileid_663.flac,15.44,16000,6,3.6398528,3.8810647,4.3066573,3.209428410336013,3.47826643935011,4.091566211155652,3.5584896
15,/home/wei.wang/downloads/urgent/test_blind/submissions/511/enhanced/fileid_903.flac,8.4,16000,7,3.884807,4.210481,4.2597265,3.358228014879747,3.6568205356339063,4.069305262030083,3.688509
16,/home/wei.wang/downloads/urgent/test_blind/submissions/511/enhanced/fileid_859.flac,6.401,16000,3,3.7215135,3.9436703,4.299908,3.259844759636653,3.513436632165814,4.088617250650225,3.8738594
17,/home/wei.wang/downloads/urgent/test_blind/submissions/511/enhanced/fileid_768.flac,9.8986875,16000,1,3.229529,3.486397,3.8728862,2.9427371382493748,3.24088907126881,3.861095142539061,3.7960165
18,/home/wei.wang/downloads/urgent/test_blind/submissions/511/enhanced/fileid_275.flac,6.48,16000,3,4.077501,4.177155,4.626842,3.4693333315324915,3.6396032721062173,4.230529342102383,3.5606308
